statusId | label,,
516|Acc Gyro,,
517|Acc Gyro,,
518|Acc Gyro,,
519|Acc Gyro,,
520|Acc Gyro,,
521|Acc Gyro,,
522|Acc Gyro,,
523|Acc Gyro,,
524|Acc Gyro,,
525|Acc Gyro,,
526|Acc Gyro,,
527|Acc Gyro,,
statusId|sensorName|value|timestamp,,
521|MPU6500 Acceleration Sensor|[-0.48243165,0.5674258,9.491813]|1500643369084
521|MPU6500 Gyroscope Sensor|[-0.01917476,-0.018109497,0.007456851]|1500643369084
521|MPU6500 Acceleration Sensor|[0.11971009,0.8499416,9.604341]|1500643369088
521|MPU6500 Gyroscope Sensor|[0.004261058,-0.023435818,0.0]|1500643369089
521|MPU6500 Acceleration Sensor|[0.038307227,0.81402856,9.81503]|1500643369094
521|MPU6500 Gyroscope Sensor|[0.007456851,-0.023435818,-0.0053263223]|1500643369094
521|MPU6500 Acceleration Sensor|[-0.19033903,0.7326257,9.671378]|1500643369097
521|MPU6500 Gyroscope Sensor|[-0.002130529,-0.03195793,-0.0031957934]|1500643369097
521|MPU6500 Acceleration Sensor|[-0.33877954,0.4417302,9.279925]|1500643369103
521|MPU6500 Gyroscope Sensor|[-0.017044231,-0.027696876,-0.0010652645]|1500643369103
521|MPU6500 Acceleration Sensor|[-0.37229836,0.32441434,9.196129]|1500643369107
521|MPU6500 Gyroscope Sensor|[-0.02130529,-0.022370555,0.0031957934]|1500643369106
521|MPU6500 Acceleration Sensor|[-0.40342298,0.35194764,9.130288]|1500643369112
521|MPU6500 Gyroscope Sensor|[-0.014913702,-0.013848438,0.004261058]|1500643369112
521|MPU6500 Acceleration Sensor|[-0.45010993,0.60932434,9.156625]|1500643369117
521|MPU6500 Gyroscope Sensor|[-0.010652645,-0.012783174,0.0031957934]|1500643369118
521|MPU6500 Acceleration Sensor|[-0.641646,0.7541735,9.435549]|1500643369123
521|MPU6500 Gyroscope Sensor|[-0.011717909,-0.012783174,0.004261058]|1500643369123
521|MPU6500 Acceleration Sensor|[-0.5518635,0.8738836,9.193734]|1500643369127
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.02130529,0.0031957934]|1500643369127
521|MPU6500 Acceleration Sensor|[-0.48123455,0.5386954,9.36492]|1500643369132
521|MPU6500 Gyroscope Sensor|[-0.018109497,-0.02876214,0.002130529]|1500643369132
521|MPU6500 Acceleration Sensor|[-0.6739678,0.35913026,9.23683]|1500643369138
521|MPU6500 Gyroscope Sensor|[-0.020240024,-0.034088463,0.0031957934]|1500643369138
521|MPU6500 Acceleration Sensor|[-0.8559271,0.17357962,9.400833]|1500643369144
521|MPU6500 Gyroscope Sensor|[-0.020240024,-0.029827405,0.004261058]|1500643369144
521|MPU6500 Acceleration Sensor|[-0.8463503,0.17477672,9.629479]|1500643369148
521|MPU6500 Gyroscope Sensor|[-0.0127831735,-0.027696876,0.0053263223]|1500643369148
521|MPU6500 Acceleration Sensor|[-0.7398083,0.21308395,10.000581]|1500643369154
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.026631612,0.0053263223]|1500643369154
521|MPU6500 Acceleration Sensor|[-0.7793127,0.39504328,9.962274]|1500643369159
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.03089267,0.007456851]|1500643369159
521|MPU6500 Acceleration Sensor|[-0.5327099,0.6332663,10.108319]|1500643369163
521|MPU6500 Gyroscope Sensor|[-0.0127831735,-0.034088463,0.0063915867]|1500643369163
521|MPU6500 Acceleration Sensor|[-0.1592144,0.545878,10.00896]|1500643369167
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.037284255,-0.002130529]|1500643369167
521|MPU6500 Acceleration Sensor|[-0.34476504,0.2753332,10.102334]|1500643369172
521|MPU6500 Gyroscope Sensor|[-0.0053263223,-0.04474111,-0.0031957934]|1500643369172
521|MPU6500 Acceleration Sensor|[-0.32561144,0.16759412,10.023325]|1500643369178
521|MPU6500 Gyroscope Sensor|[-0.0010652645,-0.041545313,0.0]|1500643369178
521|MPU6500 Acceleration Sensor|[-0.20231004,0.011971008,9.938332]|1500643369185
521|MPU6500 Gyroscope Sensor|[-0.002130529,-0.04474111,-0.002130529]|1500643369185
521|MPU6500 Acceleration Sensor|[-0.7326257,0.15203181,9.874885]|1500643369189
521|MPU6500 Gyroscope Sensor|[-0.002130529,-0.040480047,0.0053263223]|1500643369189
521|MPU6500 Acceleration Sensor|[-0.5470751,0.19033903,9.630676]|1500643369193
521|MPU6500 Gyroscope Sensor|[0.0,-0.043675844,0.004261058]|1500643369193
521|MPU6500 Acceleration Sensor|[-0.866701,0.40701428,9.528923]|1500643369198
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.041545313,0.008522116]|1500643369198
521|MPU6500 Acceleration Sensor|[-0.78410107,0.79487497,9.616311]|1500643369204
521|MPU6500 Gyroscope Sensor|[-0.0053263223,-0.039414786,0.011717909]|1500643369204
521|MPU6500 Acceleration Sensor|[-0.60812724,0.61530983,9.731233]|1500643369208
521|MPU6500 Gyroscope Sensor|[0.0063915867,-0.03834952,0.010652645]|1500643369208
521|MPU6500 Acceleration Sensor|[-0.5530606,0.46686932,9.941922]|1500643369214
521|MPU6500 Gyroscope Sensor|[0.011717909,-0.043675844,0.010652645]|1500643369214
521|MPU6500 Acceleration Sensor|[-0.5446809,0.077811554,9.621099]|1500643369218
521|MPU6500 Gyroscope Sensor|[0.0031957934,-0.05539375,0.008522116]|1500643369218
521|MPU6500 Acceleration Sensor|[-0.5686229,0.19393034,9.361329]|1500643369223
521|MPU6500 Gyroscope Sensor|[-0.00958738,-0.05006743,0.010652645]|1500643369223
521|MPU6500 Acceleration Sensor|[-0.34356794,0.07182605,9.522937]|1500643369227
521|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.04474111,0.002130529]|1500643369227
521|MPU6500 Acceleration Sensor|[-0.5351041,0.2825158,9.933543]|1500643369233
521|MPU6500 Gyroscope Sensor|[0.00958738,-0.039414786,0.0010652645]|1500643369233
521|MPU6500 Acceleration Sensor|[-0.1364695,0.36750996,10.223241]|1500643369237
521|MPU6500 Gyroscope Sensor|[0.023435818,-0.043675844,-0.0031957934]|1500643369238
521|MPU6500 Acceleration Sensor|[-0.053869538,0.23942018,10.1861315]|1500643369242
521|MPU6500 Gyroscope Sensor|[0.02130529,-0.05219796,-0.008522116]|1500643369242
521|MPU6500 Acceleration Sensor|[0.045489833,0.3842694,9.848549]|1500643369248
521|MPU6500 Gyroscope Sensor|[0.018109497,-0.05006743,-0.007456851]|1500643369248
521|MPU6500 Acceleration Sensor|[0.19632454,0.10295067,9.8042555]|1500643369253
521|MPU6500 Gyroscope Sensor|[0.02130529,-0.05006743,-0.013848438]|1500643369253
521|MPU6500 Acceleration Sensor|[0.051475335,0.019153614,9.908403]|1500643369258
521|MPU6500 Gyroscope Sensor|[0.017044231,-0.034088463,-0.00958738]|1500643369258
521|MPU6500 Acceleration Sensor|[-0.011971008,0.004788403,10.25676]|1500643369264
521|MPU6500 Gyroscope Sensor|[0.022370555,-0.027696876,-0.010652645]|1500643369263
521|MPU6500 Acceleration Sensor|[-0.20829555,0.40701428,10.104729]|1500643369267
521|MPU6500 Gyroscope Sensor|[0.02876214,-0.025566347,-0.0063915867]|1500643369268
521|MPU6500 Acceleration Sensor|[-0.1376666,0.6619968,10.287885]|1500643369274
521|MPU6500 Gyroscope Sensor|[0.036218993,-0.02130529,-0.0053263223]|1500643369273
521|MPU6500 Acceleration Sensor|[-0.37229836,0.6919243,10.144233]|1500643369278
521|MPU6500 Gyroscope Sensor|[0.040480047,-0.025566347,-0.002130529]|1500643369278
521|MPU6500 Acceleration Sensor|[-0.40222588,0.6907272,10.228029]|1500643369282
521|MPU6500 Gyroscope Sensor|[0.033023197,-0.022370555,0.0010652645]|1500643369282
521|MPU6500 Acceleration Sensor|[-0.46088383,0.6584055,9.8916445]|1500643369286
521|MPU6500 Gyroscope Sensor|[0.029827405,-0.025566347,0.004261058]|1500643369286
521|MPU6500 Acceleration Sensor|[-0.46208093,0.5494693,9.706094]|1500643369291
521|MPU6500 Gyroscope Sensor|[0.027696876,-0.023435818,0.004261058]|1500643369291
521|MPU6500 Acceleration Sensor|[-0.3184288,0.2861071,9.414001]|1500643369298
521|MPU6500 Gyroscope Sensor|[0.03195793,-0.025566347,0.0]|1500643369298
521|MPU6500 Acceleration Sensor|[-0.51116204,0.23104046,9.293094]|1500643369302
521|MPU6500 Gyroscope Sensor|[0.02130529,-0.02876214,-0.0010652645]|1500643369302
521|MPU6500 Acceleration Sensor|[-0.6404489,0.48722005,9.200917]|1500643369306
521|MPU6500 Gyroscope Sensor|[0.018109497,-0.02130529,0.0010652645]|1500643369306
521|MPU6500 Acceleration Sensor|[-0.4345476,0.581791,9.267955]|1500643369312
521|MPU6500 Gyroscope Sensor|[0.022370555,-0.020240024,0.0010652645]|1500643369312
521|MPU6500 Acceleration Sensor|[-0.48722005,0.4369418,9.685743]|1500643369317
521|MPU6500 Gyroscope Sensor|[0.029827405,-0.018109497,0.002130529]|1500643369317
521|MPU6500 Acceleration Sensor|[-0.545878,0.34237084,9.582792]|1500643369323
521|MPU6500 Gyroscope Sensor|[0.043675844,-0.026631612,0.0053263223]|1500643369323
521|MPU6500 Acceleration Sensor|[-0.45968673,0.14844051,9.78989]|1500643369328
521|MPU6500 Gyroscope Sensor|[0.037284255,-0.02876214,0.0063915867]|1500643369328
521|MPU6500 Acceleration Sensor|[-0.073023155,0.05267244,9.647436]|1500643369333
521|MPU6500 Gyroscope Sensor|[0.029827405,-0.022370555,0.007456851]|1500643369333
521|MPU6500 Acceleration Sensor|[0.03232172,-0.002394202,10.21127]|1500643369339
521|MPU6500 Gyroscope Sensor|[0.024501082,-0.02130529,0.0010652645]|1500643369339
521|MPU6500 Acceleration Sensor|[-0.094570965,0.48482585,10.048465]|1500643369342
521|MPU6500 Gyroscope Sensor|[0.04474111,-0.020240024,0.002130529]|1500643369342
521|MPU6500 Acceleration Sensor|[0.19991584,0.5566519,10.238804]|1500643369348
521|MPU6500 Gyroscope Sensor|[0.05539375,-0.026631612,-0.0053263223]|1500643369348
521|MPU6500 Acceleration Sensor|[0.36631286,0.5722142,10.109517]|1500643369353
521|MPU6500 Gyroscope Sensor|[0.05539375,-0.026631612,-0.00958738]|1500643369353
521|MPU6500 Acceleration Sensor|[0.36870706,0.48123455,10.078392]|1500643369356
521|MPU6500 Gyroscope Sensor|[0.053263225,-0.026631612,-0.013848438]|1500643369357
521|MPU6500 Acceleration Sensor|[0.06943185,0.45489833,9.683349]|1500643369364
521|MPU6500 Gyroscope Sensor|[0.049002163,-0.023435818,-0.010652645]|1500643369364
521|MPU6500 Acceleration Sensor|[0.075417355,0.5590461,9.4774475]|1500643369369
521|MPU6500 Gyroscope Sensor|[0.043675844,-0.020240024,-0.0063915867]|1500643369369
521|MPU6500 Acceleration Sensor|[0.05626374,0.6871359,9.238028]|1500643369373
521|MPU6500 Gyroscope Sensor|[0.046871636,-0.013848438,-0.007456851]|1500643369373
521|MPU6500 Acceleration Sensor|[-0.21308395,0.7721301,9.252393]|1500643369379
521|MPU6500 Gyroscope Sensor|[0.051132694,-0.008522116,-0.0031957934]|1500643369378
521|MPU6500 Acceleration Sensor|[-0.47165772,0.7254431,9.241618]|1500643369384
521|MPU6500 Gyroscope Sensor|[0.054328486,-0.007456851,0.0031957934]|1500643369384
521|MPU6500 Acceleration Sensor|[-0.46208093,0.48123455,9.220071]|1500643369389
521|MPU6500 Gyroscope Sensor|[0.043675844,-0.004261058,0.0053263223]|1500643369389
521|MPU6500 Acceleration Sensor|[-0.20231004,0.4441244,9.106346]|1500643369391
521|MPU6500 Gyroscope Sensor|[0.033023197,-0.004261058,0.0063915867]|1500643369391
521|MPU6500 Acceleration Sensor|[-0.2896984,0.4417302,9.083601]|1500643369396
521|MPU6500 Gyroscope Sensor|[0.027696876,-0.004261058,0.0063915867]|1500643369396
521|MPU6500 Acceleration Sensor|[-0.439336,0.5770026,9.257181]|1500643369402
521|MPU6500 Gyroscope Sensor|[0.03195793,0.001065265,0.0053263223]|1500643369402
521|MPU6500 Acceleration Sensor|[-0.24540567,0.62608373,9.400833]|1500643369406
521|MPU6500 Gyroscope Sensor|[0.043675844,-0.001065265,0.002130529]|1500643369406
521|MPU6500 Acceleration Sensor|[-0.074220255,0.61411273,9.817424]|1500643369412
521|MPU6500 Gyroscope Sensor|[0.04474111,0.005326322,0.0]|1500643369413
521|MPU6500 Acceleration Sensor|[-0.20470424,0.62129533,9.813833]|1500643369418
521|MPU6500 Gyroscope Sensor|[0.041545313,0.002130529,0.0]|1500643369417
521|MPU6500 Acceleration Sensor|[-0.34356794,0.4261679,9.787497]|1500643369422
521|MPU6500 Gyroscope Sensor|[0.033023197,-0.001065265,0.002130529]|1500643369422
521|MPU6500 Acceleration Sensor|[0.022744916,0.37828386,9.510966]|1500643369427
521|MPU6500 Gyroscope Sensor|[0.035153728,0,0.0010652645]|1500643369427
521|MPU6500 Acceleration Sensor|[0.16759412,0.30645782,9.831789]|1500643369431
521|MPU6500 Gyroscope Sensor|[0.040480047,0.008522116,-0.004261058]|1500643369431
521|MPU6500 Acceleration Sensor|[-0.2741361,0.50996494,10.005369]|1500643369437
521|MPU6500 Gyroscope Sensor|[0.04474111,0.014913702,-0.002130529]|1500643369437
521|MPU6500 Acceleration Sensor|[-0.17956513,0.6799533,10.243592]|1500643369442
521|MPU6500 Gyroscope Sensor|[0.0479369,0.010652645,0.0]|1500643369443
521|MPU6500 Acceleration Sensor|[0.19512744,0.5351041,9.968259]|1500643369447
521|MPU6500 Gyroscope Sensor|[0.04580637,0.004261058,-0.0010652645]|1500643369447
521|MPU6500 Acceleration Sensor|[0.16280572,0.5327099,10.226832]|1500643369452
521|MPU6500 Gyroscope Sensor|[0.04261058,0.006391587,-0.0031957934]|1500643369452
521|MPU6500 Acceleration Sensor|[-0.1436521,0.59256494,9.983821]|1500643369458
521|MPU6500 Gyroscope Sensor|[0.049002163,0.006391587,-0.002130529]|1500643369458
521|MPU6500 Acceleration Sensor|[-0.2717419,0.63206923,9.768343]|1500643369463
521|MPU6500 Gyroscope Sensor|[0.041545313,0.010652645,0.0010652645]|1500643369463
521|MPU6500 Acceleration Sensor|[0.03232172,0.6931214,9.710882]|1500643369468
521|MPU6500 Gyroscope Sensor|[0.036218993,0.006391587,0.0010652645]|1500643369468
521|MPU6500 Acceleration Sensor|[-0.079008654,1.0259154,9.500193]|1500643369473
521|MPU6500 Gyroscope Sensor|[0.03834952,0.008522116,0.0]|1500643369473
521|MPU6500 Acceleration Sensor|[-0.23463176,1.1228806,9.295488]|1500643369478
521|MPU6500 Gyroscope Sensor|[0.041545313,0.008522116,0.0]|1500643369478
521|MPU6500 Acceleration Sensor|[-0.1376666,0.90979666,9.087193]|1500643369484
521|MPU6500 Gyroscope Sensor|[0.034088463,0.006391587,-0.0010652645]|1500643369483
521|MPU6500 Acceleration Sensor|[0.11611878,0.62728083,9.001001]|1500643369488
521|MPU6500 Gyroscope Sensor|[0.023435818,0.006391587,-0.0031957934]|1500643369488
521|MPU6500 Acceleration Sensor|[0.007182605,0.5434838,8.905233]|1500643369492
521|MPU6500 Gyroscope Sensor|[0.02130529,0.013848438,-0.002130529]|1500643369492
521|MPU6500 Acceleration Sensor|[0.044292733,0.58418524,8.979453]|1500643369497
521|MPU6500 Gyroscope Sensor|[0.022370555,0.018109497,-0.0053263223]|1500643369497
521|MPU6500 Acceleration Sensor|[-0.06464344,0.7158663,9.028535]|1500643369504
521|MPU6500 Gyroscope Sensor|[0.026631612,0.02130529,-0.0063915867]|1500643369505
521|MPU6500 Acceleration Sensor|[-0.29328972,0.7781156,8.977059]|1500643369509
521|MPU6500 Gyroscope Sensor|[0.018109497,0.026631612,-0.0031957934]|1500643369509
521|MPU6500 Acceleration Sensor|[-0.12689269,1.2042835,8.938752]|1500643369512
521|MPU6500 Gyroscope Sensor|[0.008522116,0.027696876,0.0]|1500643369512
521|MPU6500 Acceleration Sensor|[0.034715924,1.1552023,9.23683]|1500643369518
521|MPU6500 Gyroscope Sensor|[0.014913702,0.026631612,-0.002130529]|1500643369518
521|MPU6500 Acceleration Sensor|[-0.17836803,0.712275,9.853337]|1500643369523
521|MPU6500 Gyroscope Sensor|[0.029827405,0.03834952,0.0010652645]|1500643369523
521|MPU6500 Acceleration Sensor|[0.06344634,-0.2789245,10.790668]|1500643369528
521|MPU6500 Gyroscope Sensor|[0.040480047,0.041545313,-0.0010652645]|1500643369528
521|MPU6500 Acceleration Sensor|[-0.21428105,-0.7314286,10.984597]|1500643369533
521|MPU6500 Gyroscope Sensor|[0.033023197,0.03195793,0.0010652645]|1500643369534
521|MPU6500 Acceleration Sensor|[-0.21428105,-0.5530606,10.435128]|1500643369537
521|MPU6500 Gyroscope Sensor|[0.013848438,0.029827405,0.004261058]|1500643369537
521|MPU6500 Acceleration Sensor|[-0.37708676,0.39743748,9.832987]|1500643369542
521|MPU6500 Gyroscope Sensor|[-0.00958738,0.022370555,-0.0010652645]|1500643369542
521|MPU6500 Acceleration Sensor|[-0.62608373,2.492364,9.411607]|1500643369548
521|MPU6500 Gyroscope Sensor|[-0.002130529,0.03195793,-0.002130529]|1500643369548
521|MPU6500 Acceleration Sensor|[-0.6811504,3.6619315,9.015367]|1500643369554
521|MPU6500 Gyroscope Sensor|[0.026631612,0.02130529,-0.00958738]|1500643369554
521|MPU6500 Acceleration Sensor|[-1.1875241,2.9317,8.949526]|1500643369559
521|MPU6500 Gyroscope Sensor|[0.039414786,0.010652645,-0.0127831735]|1500643369559
521|MPU6500 Acceleration Sensor|[-0.8822633,0.9780314,7.60997]|1500643369564
521|MPU6500 Gyroscope Sensor|[0.027696876,-0.018109497,-0.0031957934]|1500643369564
521|MPU6500 Acceleration Sensor|[-0.60214174,-0.5231331,6.4044895]|1500643369567
521|MPU6500 Gyroscope Sensor|[-0.041545313,-0.002130529,0.011717909]|1500643369567
521|MPU6500 Acceleration Sensor|[-0.62129533,-1.163582,6.1159883]|1500643369572
521|MPU6500 Gyroscope Sensor|[-0.101200126,0.020240024,0.02130529]|1500643369572
521|MPU6500 Acceleration Sensor|[-0.8714894,-0.80205756,7.1526775]|1500643369578
521|MPU6500 Gyroscope Sensor|[-0.094808534,0.056459017,0.027696876]|1500643369578
521|MPU6500 Acceleration Sensor|[-0.47884035,0.23463176,8.957906]|1500643369585
521|MPU6500 Gyroscope Sensor|[-0.023435818,0.060720075,0.020240024]|1500643369585
521|MPU6500 Acceleration Sensor|[0.2777274,1.7669208,10.394426]|1500643369589
521|MPU6500 Gyroscope Sensor|[0.04474111,0.04474111,0.002130529]|1500643369589
521|MPU6500 Acceleration Sensor|[-0.061052144,2.517503,11.426328]|1500643369594
521|MPU6500 Gyroscope Sensor|[0.046871636,0.022370555,-0.0031957934]|1500643369594
521|MPU6500 Acceleration Sensor|[-0.16759412,2.1068976,10.906786]|1500643369599
521|MPU6500 Gyroscope Sensor|[0.007456851,0.001065265,-0.002130529]|1500643369599
521|MPU6500 Acceleration Sensor|[0.25737667,0.7074866,10.146626]|1500643369604
521|MPU6500 Gyroscope Sensor|[-0.026631612,-0.013848438,-0.010652645]|1500643369604
521|MPU6500 Acceleration Sensor|[-0.019153614,-0.62488663,9.411607]|1500643369608
521|MPU6500 Gyroscope Sensor|[-0.02876214,-0.017044231,-0.0063915867]|1500643369608
521|MPU6500 Acceleration Sensor|[-0.46567222,-1.186327,8.865729]|1500643369614
521|MPU6500 Gyroscope Sensor|[-0.03089267,-0.002130529,-0.002130529]|1500643369614
521|MPU6500 Acceleration Sensor|[-0.7266402,-0.46088383,8.663419]|1500643369619
521|MPU6500 Gyroscope Sensor|[-0.03834952,0.020240024,0.004261058]|1500643369618
521|MPU6500 Acceleration Sensor|[-0.7254431,0.866701,8.965088]|1500643369624
521|MPU6500 Gyroscope Sensor|[-0.025566347,0.029827405,0.004261058]|1500643369624
521|MPU6500 Acceleration Sensor|[-0.7266402,1.8830396,9.527725]|1500643369628
521|MPU6500 Gyroscope Sensor|[-0.0053263223,0.036218993,0.0053263223]|1500643369628
521|MPU6500 Acceleration Sensor|[-0.6548142,2.2481554,9.950302]|1500643369631
521|MPU6500 Gyroscope Sensor|[0.0,0.024501082,0.0053263223]|1500643369631
521|MPU6500 Acceleration Sensor|[-0.7422025,2.0925324,9.198523]|1500643369638
521|MPU6500 Gyroscope Sensor|[-0.011717909,-0.003195793,0.0127831735]|1500643369638
521|MPU6500 Acceleration Sensor|[-0.7445967,0.9911995,8.376115]|1500643369643
521|MPU6500 Gyroscope Sensor|[-0.049002163,-0.001065265,0.015978966]|1500643369643
521|MPU6500 Acceleration Sensor|[-0.6536171,-0.12928689,8.003817]|1500643369647
521|MPU6500 Gyroscope Sensor|[-0.07243799,0.003195793,0.01917476]|1500643369647
521|MPU6500 Acceleration Sensor|[-0.45130703,-0.5291186,7.715315]|1500643369652
521|MPU6500 Gyroscope Sensor|[-0.068176925,0.008522116,0.020240024]|1500643369652
521|MPU6500 Acceleration Sensor|[-0.65242,-0.31244332,8.286332]|1500643369657
521|MPU6500 Gyroscope Sensor|[-0.066046394,0.02130529,0.01917476]|1500643369656
521|MPU6500 Acceleration Sensor|[-0.89902276,0.5231331,9.296685]|1500643369661
521|MPU6500 Gyroscope Sensor|[-0.049002163,0.03195793,0.0127831735]|1500643369661
521|MPU6500 Acceleration Sensor|[-0.89902276,0.5231331,9.296685]|1500643369665
521|MPU6500 Gyroscope Sensor|[-0.049002163,0.03195793,0.0127831735]|1500643369665
521|MPU6500 Acceleration Sensor|[-0.58298814,0.91817635,10.135853]|1500643369668
521|MPU6500 Gyroscope Sensor|[-0.023435818,0.022370555,0.0053263223]|1500643369668
521|MPU6500 Acceleration Sensor|[-0.20111294,0.94930094,10.844537]|1500643369672
521|MPU6500 Gyroscope Sensor|[-0.008522116,0.014913702,0.002130529]|1500643369672
521|MPU6500 Acceleration Sensor|[0.29448682,0.6979098,10.314221]|1500643369678
521|MPU6500 Gyroscope Sensor|[-0.0063915867,-0.008522116,-0.002130529]|1500643369677
521|MPU6500 Acceleration Sensor|[-0.12449849,0.79607207,10.163386]|1500643369682
521|MPU6500 Gyroscope Sensor|[-0.03834952,-0.006391587,-0.0010652645]|1500643369682
521|MPU6500 Acceleration Sensor|[-0.12449849,0.79607207,10.163386]|1500643369684
521|MPU6500 Gyroscope Sensor|[-0.03834952,-0.006391587,-0.0010652645]|1500643369684
521|MPU6500 Acceleration Sensor|[-0.46567222,1.0737995,9.471462]|1500643369687
521|MPU6500 Gyroscope Sensor|[-0.03834952,-0.006391587,0.0010652645]|1500643369687
521|MPU6500 Acceleration Sensor|[-0.7457938,0.9911995,8.919599]|1500643369692
521|MPU6500 Gyroscope Sensor|[-0.025566347,-0.013848438,0.0010652645]|1500643369692
521|MPU6500 Acceleration Sensor|[-0.29807812,0.7517793,8.141483]|1500643369698
521|MPU6500 Gyroscope Sensor|[-0.018109497,-0.013848438,0.0010652645]|1500643369698
521|MPU6500 Acceleration Sensor|[-0.5434838,0.5542577,7.7943234]|1500643369704
521|MPU6500 Gyroscope Sensor|[-0.046871636,-0.013848438,-0.0010652645]|1500643369704
521|MPU6500 Acceleration Sensor|[-0.7697359,0.4369418,7.702147]|1500643369709
521|MPU6500 Gyroscope Sensor|[-0.06498113,0.004261058,0.0063915867]|1500643369709
521|MPU6500 Acceleration Sensor|[-0.23942018,0.18794483,8.467094]|1500643369714
521|MPU6500 Gyroscope Sensor|[-0.06711166,0.02130529,0.0010652645]|1500643369714
521|MPU6500 Acceleration Sensor|[-0.23223756,0.58538234,9.132683]|1500643369718
521|MPU6500 Gyroscope Sensor|[-0.046871636,0.022370555,0.004261058]|1500643369719
521|MPU6500 Acceleration Sensor|[-0.5363012,1.0534488,9.581595]|1500643369723
521|MPU6500 Gyroscope Sensor|[-0.03089267,0.006391587,0.0053263223]|1500643369723
521|MPU6500 Acceleration Sensor|[-0.7098808,1.6699557,9.562442]|1500643369728
521|MPU6500 Gyroscope Sensor|[-0.02876214,0.002130529,0.010652645]|1500643369728
521|MPU6500 Acceleration Sensor|[-0.08619126,1.3634979,10.133459]|1500643369733
521|MPU6500 Gyroscope Sensor|[-0.036218993,0.00958738,0.004261058]|1500643369733
521|MPU6500 Acceleration Sensor|[0.073023155,0.8619126,10.134656]|1500643369738
521|MPU6500 Gyroscope Sensor|[-0.037284255,0.003195793,0.002130529]|1500643369738
521|MPU6500 Acceleration Sensor|[-0.51116204,0.46088383,10.004171]|1500643369744
521|MPU6500 Gyroscope Sensor|[-0.04474111,-0.007456851,0.0031957934]|1500643369744
521|MPU6500 Acceleration Sensor|[-0.7685388,0.21188685,9.051279]|1500643369748
521|MPU6500 Gyroscope Sensor|[-0.053263225,-0.00958738,0.007456851]|1500643369748
521|MPU6500 Acceleration Sensor|[-0.24899697,-0.21787235,9.001001]|1500643369754
521|MPU6500 Gyroscope Sensor|[-0.068176925,0.001065265,0.0053263223]|1500643369754
521|MPU6500 Acceleration Sensor|[0.11492168,-0.2657564,8.833407]|1500643369759
521|MPU6500 Gyroscope Sensor|[-0.0628506,0.014913702,0.002130529]|1500643369758
521|MPU6500 Acceleration Sensor|[-0.40342298,0.12090719,9.346964]|1500643369764
521|MPU6500 Gyroscope Sensor|[-0.06924219,0.01917476,0.002130529]|1500643369764
521|MPU6500 Acceleration Sensor|[-0.62847793,0.9888053,9.216479]|1500643369768
521|MPU6500 Gyroscope Sensor|[-0.060720075,0.025566347,0.00958738]|1500643369768
521|MPU6500 Acceleration Sensor|[0.075417355,0.973243,9.148245]|1500643369774
521|MPU6500 Gyroscope Sensor|[-0.051132694,0.013848438,0.007456851]|1500643369775
521|MPU6500 Acceleration Sensor|[0.05267244,0.581791,9.08001]|1500643369778
521|MPU6500 Gyroscope Sensor|[-0.04474111,0.017044231,0.010652645]|1500643369778
521|MPU6500 Acceleration Sensor|[0.010773907,-0.22266077,8.847773]|1500643369784
521|MPU6500 Gyroscope Sensor|[-0.043675844,0.023435818,0.010652645]|1500643369784
521|MPU6500 Acceleration Sensor|[0.055066638,-0.62967503,8.8884735]|1500643369788
521|MPU6500 Gyroscope Sensor|[-0.066046394,0.03089267,0.010652645]|1500643369788
521|MPU6500 Acceleration Sensor|[-0.1604115,-0.5267244,9.349358]|1500643369793
521|MPU6500 Gyroscope Sensor|[-0.068176925,0.040480047,0.00958738]|1500643369793
521|MPU6500 Acceleration Sensor|[-0.2705448,-0.2717419,9.8042555]|1500643369798
521|MPU6500 Gyroscope Sensor|[-0.039414786,0.05006743,0.007456851]|1500643369797
521|MPU6500 Acceleration Sensor|[-0.32441434,0.7015011,10.534488]|1500643369804
521|MPU6500 Gyroscope Sensor|[-0.025566347,0.053263225,0.0053263223]|1500643369804
521|MPU6500 Acceleration Sensor|[-0.7793127,1.9788077,10.899603]|1500643369808
521|MPU6500 Gyroscope Sensor|[-0.015978966,0.036218993,0.0063915867]|1500643369808
521|MPU6500 Acceleration Sensor|[-0.8774749,2.5234885,10.714052]|1500643369813
521|MPU6500 Gyroscope Sensor|[0.002130529,0.020240024,0.0053263223]|1500643369813
521|MPU6500 Acceleration Sensor|[-0.30765492,1.1252748,10.267534]|1500643369818
521|MPU6500 Gyroscope Sensor|[0.004261058,0.004261058,0.0]|1500643369818
521|MPU6500 Acceleration Sensor|[-0.038307227,-0.581791,9.321824]|1500643369823
521|MPU6500 Gyroscope Sensor|[-0.015978966,-0.025566347,-0.0053263223]|1500643369823
521|MPU6500 Acceleration Sensor|[-0.5291186,-1.3730747,8.504205]|1500643369828
521|MPU6500 Gyroscope Sensor|[-0.040480047,-0.008522116,-0.002130529]|1500643369828
521|MPU6500 Acceleration Sensor|[-0.88944596,-1.2138603,8.475474]|1500643369834
