statusId | label
533|Acc Gyro
534|Acc Gyro
535|Acc Gyro
536|Acc Gyro
537|Acc Gyro
538|Acc Gyro
539|Acc Gyro
540|Acc Gyro
541|Acc Gyro
542|Acc Gyro
543|Acc Gyro
544|Acc Gyro
545|Acc Gyro
546|Acc Gyro
547|Acc Gyro
548|Acc Gyro
549|Acc Gyro
550|Acc Gyro
551|Acc Gyro
552|Acc Gyro
553|Acc Gyro
554|Acc Gyro
555|Acc Gyro
556|Acc Gyro
557|Acc Gyro
558|Acc Gyro
559|Acc Gyro
560|Acc Gyro
561|Acc Gyro
562|Acc Gyro
563|Acc Gyro
564|Acc Gyro
565|Acc Gyro
566|Acc Gyro
567|Acc Gyro
568|Acc Gyro
569|Acc Gyro
570|Acc Gyro
statusId|sensorName|value|timestamp
547|MPU6500 Acceleration Sensor|[0.059855044,-0.866701,9.932345]|1500664806298
547|MPU6500 Gyroscope Sensor|[0.017044231,-0.007456851,-0.007456851]|1500664806298
547|MPU6500 Acceleration Sensor|[-0.01436521,-0.94092125,9.725247]|1500664806305
547|MPU6500 Gyroscope Sensor|[0.013848438,-0.018109497,-0.008522116]|1500664806305
547|MPU6500 Acceleration Sensor|[-0.14724341,-1.2210429,9.186552]|1500664806308
547|MPU6500 Gyroscope Sensor|[0.010652645,-0.026631612,-0.008522116]|1500664806308
547|MPU6500 Acceleration Sensor|[-0.4189853,-1.3826514,9.057265]|1500664806314
547|MPU6500 Gyroscope Sensor|[-0.002130529,-0.017044231,-0.0053263223]|1500664806314
547|MPU6500 Acceleration Sensor|[-0.736217,-1.6663644,10.020931]|1500664806319
547|MPU6500 Gyroscope Sensor|[-0.0053263223,0.004261058,-0.0031957934]|1500664806318
547|MPU6500 Acceleration Sensor|[-0.7769185,-1.769315,11.230003]|1500664806323
547|MPU6500 Gyroscope Sensor|[0.01917476,0.015978966,0.0010652645]|1500664806323
547|MPU6500 Acceleration Sensor|[-0.61530983,-2.0350714,12.6222315]|1500664806328
547|MPU6500 Gyroscope Sensor|[0.056459017,0.015978966,0.002130529]|1500664806327
547|MPU6500 Acceleration Sensor|[1.9524715,-1.6579847,12.971785]|1500664806334
547|MPU6500 Gyroscope Sensor|[0.066046394,0.008522116,-0.0063915867]|1500664806334
547|MPU6500 Acceleration Sensor|[0.9935937,-6.6403184,12.067974]|1500664806339
547|MPU6500 Gyroscope Sensor|[0.014913702,-0.011717909,-0.10652645]|1500664806339
547|MPU6500 Acceleration Sensor|[-3.4608185,-8.53054,11.286267]|1500664806342
547|MPU6500 Gyroscope Sensor|[-0.053263225,-0.018109497,-0.14168017]|1500664806342
547|MPU6500 Acceleration Sensor|[-2.4073699,-4.0916905,12.418724]|1500664806347
547|MPU6500 Gyroscope Sensor|[-0.034088463,-0.0053263223,-0.035153728]|1500664806347
547|MPU6500 Acceleration Sensor|[-1.9524715,-0.15801731,15.301343]|1500664806352
547|MPU6500 Gyroscope Sensor|[0.0628506,0.023435818,0.0010652645]|1500664806352
547|MPU6500 Acceleration Sensor|[-0.9696517,2.4768016,18.119318]|1500664806357
547|MPU6500 Gyroscope Sensor|[0.21198763,0.02130529,0.004261058]|1500664806357
547|MPU6500 Acceleration Sensor|[-0.62488663,3.0226796,17.73864]|1500664806364
547|MPU6500 Gyroscope Sensor|[0.3206446,-0.03089267,0.0053263223]|1500664806364
547|MPU6500 Acceleration Sensor|[0.81163436,-0.48602295,14.882358]|1500664806368
547|MPU6500 Gyroscope Sensor|[0.2790993,-0.06924219,-0.00958738]|1500664806368
547|MPU6500 Acceleration Sensor|[0.007182605,1.4748282,10.33098]|1500664806373
547|MPU6500 Gyroscope Sensor|[0.14594123,-0.08628642,-0.070307456]|1500664806373
547|MPU6500 Acceleration Sensor|[-0.076614454,-2.693477,7.0581064]|1500664806378
547|MPU6500 Gyroscope Sensor|[0.0031957934,-0.14913702,-0.0777643]|1500664806378
547|MPU6500 Acceleration Sensor|[-0.24301147,-6.9503675,5.031415]|1500664806382
547|MPU6500 Gyroscope Sensor|[-0.084155895,-0.11824436,-0.037284255]|1500664806382
547|MPU6500 Acceleration Sensor|[-0.81881696,-4.4448357,6.8749504]|1500664806387
547|MPU6500 Gyroscope Sensor|[-0.022370555,-0.0127831735,0.02130529]|1500664806388
547|MPU6500 Acceleration Sensor|[-0.7553706,-3.727772,10.381259]|1500664806394
547|MPU6500 Gyroscope Sensor|[0.112918034,0.037284255,0.058589544]|1500664806394
547|MPU6500 Acceleration Sensor|[-0.7469909,0.090979666,14.792575]|1500664806400
547|MPU6500 Gyroscope Sensor|[0.16298546,0.0628506,0.066046394]|1500664806399
547|MPU6500 Acceleration Sensor|[-0.8619126,0.8319851,17.979258]|1500664806404
547|MPU6500 Gyroscope Sensor|[0.16618125,0.046871636,0.060720075]|1500664806404
547|MPU6500 Acceleration Sensor|[-0.4201824,0.20111294,16.49605]|1500664806410
547|MPU6500 Gyroscope Sensor|[0.18216023,-0.03834952,0.053263225]|1500664806409
547|MPU6500 Acceleration Sensor|[0.04189853,-2.4624364,13.794193]|1500664806414
547|MPU6500 Gyroscope Sensor|[0.24820662,-0.10226539,0.017044231]|1500664806415
547|MPU6500 Acceleration Sensor|[-0.17717093,-3.1004913,14.810532]|1500664806420
547|MPU6500 Gyroscope Sensor|[0.32597092,-0.035153728,0.010652645]|1500664806420
547|MPU6500 Gyroscope Sensor|[0.314253,-0.007456851,0.018109497]|1500664806425
547|MPU6500 Acceleration Sensor|[0.110133275,-2.4660277,13.843274]|1500664806425
547|MPU6500 Acceleration Sensor|[-0.39743748,-1.055843,14.256274]|1500664806429
547|MPU6500 Gyroscope Sensor|[0.1587244,-0.022370555,0.02130529]|1500664806428
547|MPU6500 Acceleration Sensor|[-0.49440265,-2.0386627,10.867282]|1500664806433
547|MPU6500 Gyroscope Sensor|[0.10972224,-0.10652645,0.0063915867]|1500664806433
547|MPU6500 Acceleration Sensor|[-1.863886,-2.1404164,8.6095495]|1500664806439
547|MPU6500 Gyroscope Sensor|[0.13209279,-0.10546118,0.018109497]|1500664806438
547|MPU6500 Acceleration Sensor|[-1.3000516,0.45130703,7.028179]|1500664806444
547|MPU6500 Gyroscope Sensor|[0.18961707,-0.043675844,0.053263225]|1500664806444
547|MPU6500 Acceleration Sensor|[-0.59017074,2.3714569,8.520964]|1500664806449
547|MPU6500 Gyroscope Sensor|[0.18109496,0.0031957934,0.035153728]|1500664806449
547|MPU6500 Acceleration Sensor|[-0.029927522,2.3127987,9.85214]|1500664806454
547|MPU6500 Gyroscope Sensor|[0.16405073,0.018109497,0.015978966]|1500664806454
547|MPU6500 Acceleration Sensor|[0.7302315,0.60932434,8.919599]|1500664806458
547|MPU6500 Gyroscope Sensor|[0.12676647,-0.039414786,0.0063915867]|1500664806458
547|MPU6500 Acceleration Sensor|[0.22385786,-0.9540894,7.9631147]|1500664806461
547|MPU6500 Gyroscope Sensor|[0.13102753,-0.068176925,-0.0010652645]|1500664806461
547|MPU6500 Acceleration Sensor|[0.3842694,-1.7417817,6.728904]|1500664806467
547|MPU6500 Gyroscope Sensor|[0.14913702,-0.06391586,-0.0010652645]|1500664806466
547|MPU6500 Acceleration Sensor|[0.3842694,-1.7417817,6.728904]|1500664806471
547|MPU6500 Gyroscope Sensor|[0.14913702,-0.06391586,-0.0010652645]|1500664806471
547|MPU6500 Acceleration Sensor|[0.6727707,-1.5969325,10.783484]|1500664806477
547|MPU6500 Gyroscope Sensor|[0.1438107,0.04474111,-0.0010652645]|1500664806477
547|MPU6500 Acceleration Sensor|[0.6727707,-1.5969325,10.783484]|1500664806481
547|MPU6500 Gyroscope Sensor|[0.1438107,0.04474111,-0.0010652645]|1500664806481
547|MPU6500 Acceleration Sensor|[-0.90979666,0.62368953,10.588357]|1500664806487
547|MPU6500 Gyroscope Sensor|[0.23755397,-0.02876214,0.0063915867]|1500664806487
547|MPU6500 Acceleration Sensor|[-0.4249708,0.24061728,9.797073]|1500664806493
547|MPU6500 Gyroscope Sensor|[0.2066613,-0.03089267,0.0]|1500664806493
547|MPU6500 Acceleration Sensor|[-0.4249708,0.24061728,9.797073]|1500664806495
547|MPU6500 Gyroscope Sensor|[0.2066613,-0.03089267,0.0]|1500664806495
547|MPU6500 Acceleration Sensor|[-0.557849,-0.25498247,8.987833]|1500664806502
547|MPU6500 Gyroscope Sensor|[0.12250541,-0.007456851,-0.0053263223]|1500664806501
547|MPU6500 Acceleration Sensor|[-0.5650316,0.35434186,8.8777]|1500664806506
547|MPU6500 Gyroscope Sensor|[0.13741912,-0.008522116,-0.00958738]|1500664806506
547|MPU6500 Acceleration Sensor|[-0.4333505,0.557849,8.7053175]|1500664806511
547|MPU6500 Gyroscope Sensor|[0.16724652,-0.022370555,-0.013848438]|1500664806511
547|MPU6500 Acceleration Sensor|[-0.010773907,0.24660277,8.0684595]|1500664806516
547|MPU6500 Gyroscope Sensor|[0.17470337,-0.03089267,-0.022370555]|1500664806516
547|MPU6500 Acceleration Sensor|[0.4141969,0.272939,7.2819643]|1500664806522
547|MPU6500 Gyroscope Sensor|[0.11611383,-0.014913702,-0.04261058]|1500664806523
547|MPU6500 Acceleration Sensor|[0.12090719,0.90141696,7.037756]|1500664806526
547|MPU6500 Gyroscope Sensor|[0.039414786,0.0010652645,-0.043675844]|1500664806526
547|MPU6500 Acceleration Sensor|[0.027533319,1.5227122,6.9264255]|1500664806532
547|MPU6500 Gyroscope Sensor|[0.049002163,-0.007456851,-0.043675844]|1500664806532
547|MPU6500 Acceleration Sensor|[0.49200845,1.2916719,6.7504516]|1500664806536
547|MPU6500 Gyroscope Sensor|[0.10546118,-0.013848438,-0.05006743]|1500664806536
547|MPU6500 Acceleration Sensor|[0.48841715,0.61052144,6.6870055]|1500664806541
547|MPU6500 Gyroscope Sensor|[0.12037488,-0.007456851,-0.041545313]|1500664806541
547|MPU6500 Acceleration Sensor|[0.48841715,0.61052144,6.6870055]|1500664806543
547|MPU6500 Gyroscope Sensor|[0.12037488,-0.007456851,-0.041545313]|1500664806543
547|MPU6500 Acceleration Sensor|[0.50517654,0.4225766,6.742072]|1500664806547
547|MPU6500 Gyroscope Sensor|[0.09374327,0.010652645,-0.02876214]|1500664806547
547|MPU6500 Acceleration Sensor|[0.59376204,0.37469256,6.9024835]|1500664806553
547|MPU6500 Gyroscope Sensor|[0.06391586,0.01917476,-0.037284255]|1500664806553
547|MPU6500 Acceleration Sensor|[-0.007182605,-0.023942016,7.976283]|1500664806558
547|MPU6500 Gyroscope Sensor|[0.058589544,0.03195793,-0.041545313]|1500664806558
547|MPU6500 Acceleration Sensor|[-0.34476504,0.027533319,8.74123]|1500664806562
547|MPU6500 Gyroscope Sensor|[0.0958738,0.029827405,-0.02876214]|1500664806563
547|MPU6500 Acceleration Sensor|[-0.23822308,0.49919105,8.582016]|1500664806569
547|MPU6500 Gyroscope Sensor|[0.12037488,0.014913702,-0.014913702]|1500664806569
547|MPU6500 Acceleration Sensor|[-0.19632454,0.5506664,8.300697]|1500664806573
547|MPU6500 Gyroscope Sensor|[0.08841695,0.0053263223,-0.0127831735]|1500664806573
547|MPU6500 Acceleration Sensor|[-0.31124622,0.260968,7.902063]|1500664806578
547|MPU6500 Gyroscope Sensor|[0.037284255,0.007456851,-0.0127831735]|1500664806578
547|MPU6500 Acceleration Sensor|[-0.31124622,0.260968,7.902063]|1500664806580
547|MPU6500 Gyroscope Sensor|[0.037284255,0.007456851,-0.0127831735]|1500664806580
547|MPU6500 Acceleration Sensor|[5.955577,1.5825673,7.8469963]|1500664806583
547|MPU6500 Gyroscope Sensor|[0.020240024,0.010652645,-0.05219796]|1500664806583
547|MPU6500 Acceleration Sensor|[0.9516952,0.320823,7.620744]|1500664806589
547|MPU6500 Gyroscope Sensor|[0.033023197,0.037284255,-0.32170987]|1500664806588
547|MPU6500 Acceleration Sensor|[-5.8502316,-1.3024458,7.303512]|1500664806593
547|MPU6500 Gyroscope Sensor|[0.035153728,0.0479369,-0.3653857]|1500664806593
547|MPU6500 Acceleration Sensor|[-1.3431472,-0.39743748,7.4148426]|1500664806597
547|MPU6500 Gyroscope Sensor|[0.029827405,-0.010652645,-0.15446335]|1500664806597
547|MPU6500 Acceleration Sensor|[-1.3431472,-0.39743748,7.4148426]|1500664806599
547|MPU6500 Gyroscope Sensor|[0.029827405,-0.010652645,-0.15446335]|1500664806599
547|MPU6500 Acceleration Sensor|[-0.05626374,0.21308395,7.410054]|1500664806605
547|MPU6500 Gyroscope Sensor|[0.02130529,0.00958738,-0.066046394]|1500664806605
547|MPU6500 Acceleration Sensor|[0.034715924,0.35075054,7.5465236]|1500664806608
547|MPU6500 Gyroscope Sensor|[0.014913702,0.01917476,-0.0479369]|1500664806608
547|MPU6500 Acceleration Sensor|[-0.1316811,0.5662287,7.541735]|1500664806612
547|MPU6500 Gyroscope Sensor|[0.01917476,0.024501082,-0.03195793]|1500664806612
547|MPU6500 Acceleration Sensor|[-0.15083471,0.34356794,7.2268977]|1500664806617
547|MPU6500 Gyroscope Sensor|[0.03195793,0.008522116,-0.020240024]|1500664806617
547|MPU6500 Acceleration Sensor|[-0.16639702,0.22026655,7.123947]|1500664806622
547|MPU6500 Gyroscope Sensor|[0.029827405,0.004261058,-0.00958738]|1500664806622
547|MPU6500 Acceleration Sensor|[0.21068975,0.23702596,7.2245035]|1500664806628
547|MPU6500 Gyroscope Sensor|[0.024501082,0.023435818,-0.004261058]|1500664806629
547|MPU6500 Acceleration Sensor|[0.4141969,0.32800564,7.597999]|1500664806633
547|MPU6500 Gyroscope Sensor|[0.0127831735,0.040480047,-0.004261058]|1500664806633
547|MPU6500 Acceleration Sensor|[0.5422867,0.2645593,7.8637557]|1500664806638
547|MPU6500 Gyroscope Sensor|[0.008522116,0.035153728,-0.007456851]|1500664806638
547|MPU6500 Acceleration Sensor|[0.33638534,0.08379706,7.735666]|1500664806643
547|MPU6500 Gyroscope Sensor|[0.015978966,0.023435818,-0.011717909]|1500664806643
547|MPU6500 Acceleration Sensor|[0.21428105,0.21906945,7.821857]|1500664806648
547|MPU6500 Gyroscope Sensor|[0.018109497,0.020240024,-0.0127831735]|1500664806648
547|MPU6500 Acceleration Sensor|[0.11731588,0.59017074,7.964312]|1500664806652
547|MPU6500 Gyroscope Sensor|[0.00958738,0.02876214,-0.013848438]|1500664806652
547|MPU6500 Acceleration Sensor|[0.12689269,0.7074866,8.400057]|1500664806659
547|MPU6500 Gyroscope Sensor|[-0.0031957934,0.040480047,-0.013848438]|1500664806659
547|MPU6500 Acceleration Sensor|[-0.034715924,0.4261679,8.610746]|1500664806663
547|MPU6500 Gyroscope Sensor|[0.0031957934,0.037284255,-0.0127831735]|1500664806663
547|MPU6500 Acceleration Sensor|[-0.34476504,0.15322891,8.282741]|1500664806668
547|MPU6500 Gyroscope Sensor|[0.0053263223,0.022370555,-0.00958738]|1500664806668
547|MPU6500 Acceleration Sensor|[-0.5638345,0.130484,8.136695]|1500664806674
547|MPU6500 Gyroscope Sensor|[-0.004261058,0.015978966,-0.0063915867]|1500664806674
547|MPU6500 Acceleration Sensor|[-0.65242,0.08619126,7.8637557]|1500664806678
547|MPU6500 Gyroscope Sensor|[-0.023435818,0.024501082,-0.002130529]|1500664806679
547|MPU6500 Acceleration Sensor|[-0.61052144,0.20231004,8.321048]|1500664806684
547|MPU6500 Gyroscope Sensor|[-0.043675844,0.033023197,-0.0010652645]|1500664806684
547|MPU6500 Acceleration Sensor|[-0.4429273,0.24061728,8.408437]|1500664806688
547|MPU6500 Gyroscope Sensor|[-0.043675844,0.024501082,0.0010652645]|1500664806688
547|MPU6500 Acceleration Sensor|[-0.2837129,-0.7326257,8.402451]|1500664806694
547|MPU6500 Gyroscope Sensor|[-0.056459017,0.0053263223,-0.002130529]|1500664806694
547|MPU6500 Acceleration Sensor|[-0.60573304,-2.3415294,8.236053]|1500664806699
547|MPU6500 Gyroscope Sensor|[-0.083090626,-0.007456851,0.0010652645]|1500664806699
547|MPU6500 Acceleration Sensor|[-0.62608373,-2.9783869,7.6710224]|1500664806704
547|MPU6500 Gyroscope Sensor|[-0.12783173,0.0,0.00958738]|1500664806704
547|MPU6500 Acceleration Sensor|[-0.45489833,-1.0402806,8.176199]|1500664806709
547|MPU6500 Gyroscope Sensor|[-0.17576863,0.024501082,0.010652645]|1500664806708
547|MPU6500 Acceleration Sensor|[-0.82001406,2.4480712,9.466674]|1500664806714
547|MPU6500 Gyroscope Sensor|[-0.15659387,0.04474111,0.0053263223]|1500664806714
547|MPU6500 Acceleration Sensor|[-0.5410896,4.378995,10.882844]|1500664806719
547|MPU6500 Gyroscope Sensor|[-0.08735169,0.05006743,-0.0031957934]|1500664806718
547|MPU6500 Acceleration Sensor|[-0.15682021,4.662708,11.514913]|1500664806722
547|MPU6500 Gyroscope Sensor|[-0.02876214,0.027696876,-0.00958738]|1500664806722
547|MPU6500 Acceleration Sensor|[1.6747441,2.1535845,10.401609]|1500664806727
547|MPU6500 Gyroscope Sensor|[-0.020240024,-0.007456851,-0.02130529]|1500664806727
547|MPU6500 Acceleration Sensor|[-0.6679823,6.4020953,9.059659]|1500664806733
547|MPU6500 Gyroscope Sensor|[-0.07350325,0.010652645,-0.101200126]|1500664806733
547|MPU6500 Acceleration Sensor|[0.48003745,2.207454,8.750807]|1500664806738
547|MPU6500 Gyroscope Sensor|[-0.13315806,0.0053263223,-0.113983296]|1500664806738
547|MPU6500 Acceleration Sensor|[0.3866636,-2.6204538,7.6135616]|1500664806742
547|MPU6500 Gyroscope Sensor|[-0.1949434,-0.023435818,-0.070307456]|1500664806742
547|MPU6500 Acceleration Sensor|[-0.6392518,-3.8522706,6.927623]|1500664806748
547|MPU6500 Gyroscope Sensor|[-0.20559604,-0.0010652645,-0.00958738]|1500664806747
547|MPU6500 Acceleration Sensor|[-0.7278373,-2.0398598,7.228095]|1500664806751
547|MPU6500 Gyroscope Sensor|[-0.23116238,0.039414786,0.023435818]|1500664806751
547|MPU6500 Acceleration Sensor|[0.33279404,-1.1360487,8.632295]|1500664806758
547|MPU6500 Gyroscope Sensor|[-0.2609898,0.07563378,0.0479369]|1500664806758
547|MPU6500 Acceleration Sensor|[0.6619968,-3.843891,10.188525]|1500664806763
547|MPU6500 Gyroscope Sensor|[-0.2876214,0.05219796,0.04474111]|1500664806763
547|MPU6500 Acceleration Sensor|[-1.1911154,-0.6859388,9.8437605]|1500664806768
547|MPU6500 Gyroscope Sensor|[-0.30146983,0.03089267,0.066046394]|1500664806768
547|MPU6500 Acceleration Sensor|[-1.42455,2.5306711,8.924387]|1500664806772
547|MPU6500 Gyroscope Sensor|[-0.28016454,0.01917476,0.04474111]|1500664806772
547|MPU6500 Acceleration Sensor|[-0.49440265,2.8898015,9.696517]|1500664806777
547|MPU6500 Gyroscope Sensor|[-0.2609898,0.013848438,0.0010652645]|1500664806777
547|MPU6500 Acceleration Sensor|[-0.760159,1.934515,9.849746]|1500664806784
547|MPU6500 Gyroscope Sensor|[-0.20879184,0.010652645,-0.011717909]|1500664806784
547|MPU6500 Acceleration Sensor|[-1.5765818,2.5067291,9.445126]|1500664806790
547|MPU6500 Gyroscope Sensor|[-0.18002969,0.008522116,0.0]|1500664806789
547|MPU6500 Acceleration Sensor|[-1.2246342,2.7509377,10.036493]|1500664806794
547|MPU6500 Gyroscope Sensor|[-0.18322548,0.010652645,-0.004261058]|1500664806794
547|MPU6500 Acceleration Sensor|[-0.7649474,-0.6679823,10.602722]|1500664806799
547|MPU6500 Gyroscope Sensor|[-0.1736381,-0.004261058,-0.024501082]|1500664806799
547|MPU6500 Acceleration Sensor|[-0.2896984,-0.31244332,9.902418]|1500664806804
547|MPU6500 Gyroscope Sensor|[-0.16937704,-0.029827405,-0.00958738]|1500664806805
547|MPU6500 Acceleration Sensor|[-0.90859956,-1.8207904,8.128315]|1500664806809
547|MPU6500 Gyroscope Sensor|[-0.22583607,-0.029827405,0.010652645]|1500664806809
547|MPU6500 Acceleration Sensor|[-0.25977087,-2.2972364,7.750031]|1500664806813
547|MPU6500 Gyroscope Sensor|[-0.3270362,-0.0053263223,0.010652645]|1500664806813
547|MPU6500 Acceleration Sensor|[-0.08738836,-1.9069817,9.479841]|1500664806818
547|MPU6500 Gyroscope Sensor|[-0.36112466,0.027696876,0.017044231]|1500664806818
547|MPU6500 Acceleration Sensor|[-0.08738836,-1.9069817,9.479841]|1500664806820
547|MPU6500 Gyroscope Sensor|[-0.36112466,0.027696876,0.017044231]|1500664806820
547|MPU6500 Acceleration Sensor|[-1.0402806,-0.6607997,10.553641]|1500664806822
547|MPU6500 Gyroscope Sensor|[-0.30146983,0.036218993,0.05752428]|1500664806823
547|MPU6500 Acceleration Sensor|[-0.19273324,-0.7146692,10.518925]|1500664806828
547|MPU6500 Gyroscope Sensor|[-0.2428803,0.0127831735,0.07989483]|1500664806828
547|MPU6500 Acceleration Sensor|[-0.19273324,-0.7146692,10.518925]|1500664806830
547|MPU6500 Gyroscope Sensor|[-0.2428803,0.0127831735,0.07989483]|1500664806830
547|MPU6500 Acceleration Sensor|[-0.5303157,0.37588966,9.731233]|1500664806837
547|MPU6500 Gyroscope Sensor|[-0.26205507,-0.022370555,0.0127831735]|1500664806837
547|MPU6500 Acceleration Sensor|[-1.1767502,0.23582886,9.376891]|1500664806842
547|MPU6500 Gyroscope Sensor|[-0.2514024,-0.026631612,0.0053263223]|1500664806841
547|MPU6500 Acceleration Sensor|[-1.4030021,0.19033903,9.215282]|1500664806846
547|MPU6500 Gyroscope Sensor|[-0.22370553,-0.024501082,0.002130529]|1500664806847
547|MPU6500 Acceleration Sensor|[-1.0785879,0.14844051,9.526528]|1500664806852
547|MPU6500 Gyroscope Sensor|[-0.20772657,-0.02876214,-0.0053263223]|1500664806852
547|MPU6500 Acceleration Sensor|[-1.3575124,0.009576807,9.011775]|1500664806856
547|MPU6500 Gyroscope Sensor|[-0.1917476,-0.037284255,-0.0053263223]|1500664806856
547|MPU6500 Acceleration Sensor|[-1.7010803,-0.20709845,8.546103]|1500664806862
547|MPU6500 Gyroscope Sensor|[-0.19920446,-0.04580637,-0.0010652645]|1500664806862
547|MPU6500 Acceleration Sensor|[-0.90381116,-0.59855044,8.356961]|1500664806866
547|MPU6500 Gyroscope Sensor|[-0.221575,-0.04474111,-0.002130529]|1500664806866
547|MPU6500 Acceleration Sensor|[-0.48961425,-0.9792285,8.792706]|1500664806871
547|MPU6500 Gyroscope Sensor|[-0.25672874,-0.029827405,-0.0053263223]|1500664806872
547|MPU6500 Acceleration Sensor|[-0.6655881,-0.29927522,9.387665]|1500664806876
547|MPU6500 Gyroscope Sensor|[-0.25033715,-0.013848438,-0.002130529]|1500664806876
547|MPU6500 Acceleration Sensor|[-0.533907,0.47285482,9.479841]|1500664806882
547|MPU6500 Gyroscope Sensor|[-0.20453078,-0.01917476,-0.002130529]|1500664806882
547|MPU6500 Acceleration Sensor|[-0.107739076,0.33638534,9.428367]|1500664806887
547|MPU6500 Gyroscope Sensor|[-0.18109496,-0.027696876,-0.0031957934]|1500664806887
547|MPU6500 Acceleration Sensor|[-0.07062895,-0.20111294,9.147048]|1500664806891
547|MPU6500 Gyroscope Sensor|[-0.18109496,-0.02876214,-0.004261058]|1500664806891
547|MPU6500 Acceleration Sensor|[-0.40581718,-0.29328972,8.802282]|1500664806898
547|MPU6500 Gyroscope Sensor|[-0.1917476,-0.02876214,-0.002130529]|1500664806897
547|MPU6500 Acceleration Sensor|[-0.31483752,-0.17956513,8.598776]|1500664806902
547|MPU6500 Gyroscope Sensor|[-0.19281286,-0.026631612,-0.0031957934]|1500664806902
547|MPU6500 Acceleration Sensor|[-0.31483752,-0.17956513,8.598776]|1500664806905
547|MPU6500 Gyroscope Sensor|[-0.19281286,-0.026631612,-0.0031957934]|1500664806905
547|MPU6500 Acceleration Sensor|[-0.35913026,-0.33039984,8.939949]|1500664806909
547|MPU6500 Gyroscope Sensor|[-0.18429075,-0.0127831735,-0.0053263223]|1500664806909
547|MPU6500 Acceleration Sensor|[-0.5374983,-0.6667852,8.881291]|1500664806914
547|MPU6500 Gyroscope Sensor|[-0.165116,-0.00958738,-0.0010652645]|1500664806913
547|MPU6500 Acceleration Sensor|[-0.94331545,-0.4249708,8.064868]|1500664806920
547|MPU6500 Gyroscope Sensor|[-0.16405073,-0.025566347,0.0053263223]|1500664806920
547|MPU6500 Acceleration Sensor|[-0.9840169,0.7673417,6.8665705]|1500664806927
547|MPU6500 Gyroscope Sensor|[-0.20026971,-0.03195793,0.0053263223]|1500664806927
547|MPU6500 Acceleration Sensor|[-0.8283938,1.0881647,7.144298]|1500664806932
547|MPU6500 Gyroscope Sensor|[-0.2034655,-0.020240024,0.004261058]|1500664806932
547|MPU6500 Acceleration Sensor|[-0.6512229,1.6448165,6.531382]|1500664806936
547|MPU6500 Gyroscope Sensor|[-0.18216023,-0.029827405,0.0031957934]|1500664806936
547|MPU6500 Acceleration Sensor|[-0.50517654,1.7226281,5.8586116]|1500664806942
547|MPU6500 Gyroscope Sensor|[-0.17470337,-0.054328486,-0.002130529]|1500664806943
547|MPU6500 Acceleration Sensor|[-0.62967503,1.2749124,5.2181625]|1500664806946
547|MPU6500 Gyroscope Sensor|[-0.18535602,-0.060720075,-0.007456851]|1500664806946
547|MPU6500 Acceleration Sensor|[-0.91219085,0.020350715,5.637148]|1500664806953
547|MPU6500 Gyroscope Sensor|[-0.20559604,-0.041545313,-0.004261058]|1500664806952
547|MPU6500 Acceleration Sensor|[-0.16759412,-0.78170687,7.017405]|1500664806957
547|MPU6500 Gyroscope Sensor|[-0.20879184,-0.007456851,-0.0010652645]|1500664806957
547|MPU6500 Acceleration Sensor|[-0.1328782,-2.4133554,9.325416]|1500664806963
547|MPU6500 Gyroscope Sensor|[-0.1917476,-0.0063915867,-0.014913702]|1500664806963
547|MPU6500 Acceleration Sensor|[-1.1563994,-2.2732944,9.694122]|1500664806966
547|MPU6500 Gyroscope Sensor|[-0.17150758,-0.015978966,0.015978966]|1500664806967
547|MPU6500 Acceleration Sensor|[-1.210269,-0.09816227,11.235989]|1500664806972
547|MPU6500 Gyroscope Sensor|[-0.15020229,-0.007456851,0.036218993]|1500664806972
547|MPU6500 Acceleration Sensor|[-1.471237,-1.5741876,10.866084]|1500664806977
547|MPU6500 Gyroscope Sensor|[-0.12144015,-0.0127831735,0.010652645]|1500664806977
547|MPU6500 Acceleration Sensor|[-0.19033903,-0.50158525,12.027272]|1500664806982
547|MPU6500 Gyroscope Sensor|[-0.15765914,-0.03089267,0.011717909]|1500664806982
547|MPU6500 Acceleration Sensor|[-0.19033903,-0.50158525,12.027272]|1500664806984
547|MPU6500 Gyroscope Sensor|[-0.15765914,-0.03089267,0.011717909]|1500664806984
547|MPU6500 Acceleration Sensor|[-1.5059528,0.2705448,12.23078]|1500664806990
547|MPU6500 Gyroscope Sensor|[-0.128897,-0.033023197,0.023435818]|1500664806990
547|MPU6500 Acceleration Sensor|[-0.8343793,0.62129533,10.33098]|1500664806993
547|MPU6500 Gyroscope Sensor|[-0.08735169,-0.06711166,0.023435818]|1500664806992
547|MPU6500 Acceleration Sensor|[0.700304,-0.12808979,10.436325]|1500664806997
547|MPU6500 Gyroscope Sensor|[-0.113983296,-0.05752428,0.0031957934]|1500664806997
547|MPU6500 Acceleration Sensor|[0.700304,-0.12808979,10.436325]|1500664806999
547|MPU6500 Gyroscope Sensor|[-0.113983296,-0.05752428,0.0031957934]|1500664806999
547|MPU6500 Acceleration Sensor|[0.40462008,-0.5554548,9.106346]|1500664807004
547|MPU6500 Gyroscope Sensor|[-0.14061491,-0.05219796,0.0]|1500664807005
547|MPU6500 Acceleration Sensor|[-0.7649474,-0.017956512,7.5848308]|1500664807008
547|MPU6500 Gyroscope Sensor|[-0.14487597,-0.05539375,-0.0063915867]|1500664807008
